row_id,EID,Title,Subject
1703,2-s2.0-105026560366,Spatiotemporal Tourism Flow Prediction and Policy Optimization in Smart Cities Based on LSTM-GIS Federated Learning Framework,Information_Systems
1704,2-s2.0-105026453786,ZTP: A Scalable and Lightweight Privacy-Preserving Blockchain via Scale-Free Quorums and Geometric Fragmentation,Information_Systems
1705,2-s2.0-105017003232,Multi-modality complementary learning network with cross-modality interaction and adaptive fusion for face forgery detection,Information_Systems
1706,2-s2.0-105026754371,Graph neural network-based approach for accounting information fraud detection,Information_Systems
1707,2-s2.0-105017426096,A novel data-efficient double deep Q-network framework for intelligent financial portfolio management,Information_Systems
1708,2-s2.0-105026458672,Analysis of the Impact Factors on Electrical Accidents Based on Machine Learning Algorithms,Information_Systems
1709,2-s2.0-105026556948,Predicting Traffic Accident Severity during Peak Hours Using Machine Learning,Information_Systems
1710,2-s2.0-105026444798,Research on Talent Management and Human Resource Planning Integrating Artificial Intelligence and Big Data,Information_Systems
1711,2-s2.0-105026441842,Machine Learning-Based Pair Trading Strategy for Stock Market,Information_Systems
1712,2-s2.0-105026555611,Research on the design and practice of human-machine collaborative innovation of Yao clothing pattern based on Lora technology,Information_Systems
1713,2-s2.0-105026451081,PISCES:Push-Pull Hybrid Optimization for Graph Pattern Matching,Information_Systems
1714,2-s2.0-105026448518,Research on Cheerleading Formation Transformation Based on Computer Simulation,Information_Systems
1715,2-s2.0-105026556412,ROAD SEGMENTATION of REMOTE SENSING IMAGES BASED on CHANNEL and SPATIAL FUSION ATTENTION LINKNET,Information_Systems
1716,2-s2.0-105026582722,Research on Enterprise Financial Risk Warning Model Based on Big Data Analysis,Information_Systems
1717,2-s2.0-105026554233,Enhancing Stock Price Prediction with GLTCN: A Hybrid Model for Complex Market Dynamics,Information_Systems
1718,2-s2.0-105016777828,Lightweight deep learning based solar cells defect detection using electroluminescence images,Information_Systems
1719,2-s2.0-105026340298,Sentiment and Stance Classification on Climate Change Tweets Using Fine-Tuned BERT Models A domain-adaptive NLP framework for analyzing public discourse in social media,Information_Systems
1720,2-s2.0-105026337205,AutoGen-Powered Multi-Agent Framework for Interpretable Multimodal Emotion Recognition,Information_Systems
1721,2-s2.0-105026568756,QSCnn-FCNet with Multimodal Feature Fusion for Wind Turbine Rolling Bearing Fault Diagnosis,Information_Systems
1722,2-s2.0-105026458664,Federated Learning for Text Classification: Reflections on Model Selection and Data Distribution,Information_Systems
1723,2-s2.0-105026453254,Integrating BIM and Machine Learning for Lifecycle Optimization of Sustainable Public Buildings,Information_Systems
1724,2-s2.0-105026559883,Multi-target Detection and Classification via an Integration Learning Network based on Enhanced RepViT,Information_Systems
1725,2-s2.0-105026346154,"Teaching Reform and Practical Exploration of Online IT Certification Training Courses Empowered by AI: - A Case Study of ""Information System Project Management Professional""",Information_Systems
1726,2-s2.0-105026558348,A Survey on the Evolution of Embedded CPUs: Architectural Innovations and Intelligent Computing Challenges,Information_Systems
1727,2-s2.0-105026448215,Research on Precise Service Models and Strategies for University Libraries Driven by Big Data,Information_Systems
1728,2-s2.0-105026342666,Frequency Selection Strategies for FHSS Communication Systems Integrated with Deep Learning,Information_Systems
1729,2-s2.0-105026554543,Research on the Method of Integrating Large Language Model into Applied Text Generation Workflow,Information_Systems
1730,2-s2.0-105026446395,AI Based Financial Text Classification Optimizing Annual Report Risk Identification with BERT Model,Information_Systems
1731,2-s2.0-105026577223,Mining User Psychological Characteristics and Supply Chain Decision Support Based on Multimodal Sentiment Analysis Model,Information_Systems
1732,2-s2.0-105026445344,Data Readiness for Scientific AI at Scale,Information_Systems
1733,2-s2.0-105026561355,Key technology of digital twin modeling for production process of flexible production line based on data,Information_Systems
1734,2-s2.0-105026564500,End-to-End Autoencoder-MLP Framework for Sepsis Pre-diction,Information_Systems
1735,2-s2.0-105016884815,"A framework for photovoltaic power forecasting based on hybrid data reconstruction, neural network models fusion, and multi-objective optimization",Information_Systems
1736,2-s2.0-105016873803,FDFNet: Feature-decision dual fusion network for intelligent fault diagnosis of rotating machinery under varying speed conditions,Information_Systems
1737,2-s2.0-105026569114,A hybrid stock prediction model integrated improved differential evolution with Extreme Boosting Tree algorithm,Information_Systems
1738,2-s2.0-105026334126,Safety-Aware Cosmetic Recommendation System via Three-Branch Hybrid Modeling: Highlighting Sensitization among Multidimensional Features,Information_Systems
1739,2-s2.0-105026451220,An HPC Framework for Multi-Modal Plant Phenotyping Integrating Controlled Environment and Open Field Studies,Information_Systems
1740,2-s2.0-105026335215,Classical Prescription Information System for TCM Masters Proven Formula,Information_Systems
1741,2-s2.0-105026569352,Study on Sensitivity Uniformity of Sagnac Fiber-Optic Acoustic Sensor Based on Numerical Compensation,Information_Systems
1742,2-s2.0-105017118637,Fault diagnosis via multi-sensor fusion with auxiliary contrastive learning and phased fine-tuning,Information_Systems
1743,2-s2.0-105026342536,Design and Implementation of Vocational Skills Training Information System Based on Micro-service Architecture,Information_Systems
1744,2-s2.0-105026450003,Employee Attrition Prediction and Feature Importance Analysis with Machine Learning Models,Information_Systems
1745,2-s2.0-105026340113,Personalized Recommendation Algorithm for Information on Artificial Intelligence Cross-border E-commerce Shopping Guide Platform Based on Big Data,Information_Systems
1746,2-s2.0-105022737528,4D spatial–temporal information infrastructure for digital twin environments using Spatial IDs,Information_Systems
1747,2-s2.0-105026564699,HALLM: Heterogeneous Attention-based Large Language Model for Traffic Flow Prediction,Information_Systems
1748,2-s2.0-105026453755,Research on the construction of entrepreneurship incubation base in colleges and universities in Guangdong: An Efficiency Evaluation and Resource Allocation Optimization Model Based on Artificial Intelligence,Information_Systems
1749,2-s2.0-105017004251,Adaptive detection method for driver fatigue using facial multisource dynamic behavior fusion,Information_Systems
1750,2-s2.0-105026594513,Research on Multimodal AI Revolution in Computer-Assisted Instruction,Information_Systems
1751,2-s2.0-105026446428,SpeedSketch: An Ultra-Fast Sketch Generation and Delta Encoding Framework for Delta Compression,Information_Systems
1752,2-s2.0-105026443313,HMGraph: Boosting GNN Training on Hierarchical Memory via Coordinated Cache,Information_Systems
1753,2-s2.0-105026442900,Technical Practice and Application of Data Governance in Military Exercise and Training Data Management,Information_Systems
1754,2-s2.0-105017114704,Beyond trial-and-error: Predicting user abandonment after a moderation intervention,Information_Systems
1755,2-s2.0-105026553870,Fine-grained permission management for O&M operations based on key attribute identification technical research,Information_Systems
1756,2-s2.0-105026448951,ViReC: The Virtual Register Context Architecture for Efficient Near-Memory Multithreading,Information_Systems
1757,2-s2.0-105026341238,Application and Research of Information Education Technology and AI Technology in E-commerce Teaching,Information_Systems
1758,2-s2.0-105026557674,Furniture Image Classification Model Based on EfficientNet,Information_Systems
1759,2-s2.0-105026565735,Design and Implementation of an Intelligent Electronic Scale Based on Image Recognition Technology,Information_Systems
1760,2-s2.0-105026564920,Bank Fixed Deposit Purchase Prediction Based on the Stacking Algorithm,Information_Systems
1761,2-s2.0-105026342209,Analysis of optimal privacy protection mechanism based on IT-MPD,Information_Systems
1762,2-s2.0-105026454834,Machine Learning Based Research on Oil Pipeline Working Conditions,Information_Systems
1763,2-s2.0-105026453064,Application of Cluster Analysis in the Management of College Students' Mental Health Education,Information_Systems
1764,2-s2.0-105026562065,SC-Diff: Semantic-Collaborative Diffusion for Multi-Class Anomaly Detection,Information_Systems
1765,2-s2.0-105026444511,A Grassroots Network and Community Roadmap for Interconnected Autonomous Science Laboratories for Accelerated Discovery,Information_Systems
1766,2-s2.0-105026335461,Edge-Cloud collaborative spatial perception and positioning system,Information_Systems
1767,2-s2.0-105026557423,E-commerce Demand Forecasting Based on Considering Hysteresis BiLSTM-Attention Model,Information_Systems
1768,2-s2.0-105026447611,Research on Empowering Remote Sensing Information for Edge Applications with Network Computing Technology,Information_Systems
1769,2-s2.0-105026343768,A Multi-Agent Collaborative Framework for Preliminary Assessment of Building Safety Hazards Based on Online Public Information,Information_Systems
1770,2-s2.0-105026344975,Automatic Verification Method and System for Automotive Information Security Test Cases Based on Neural Network Model,Information_Systems
1771,2-s2.0-105026336950,AskNearby: An LLM-Based Application for Neighborhood Information Retrieval and Personalized Cognitive-Map Recommendations,Information_Systems
1772,2-s2.0-105026564754,Research on the Construction of Historical Building Conservation Database Based on 3DGIS,Information_Systems
1773,2-s2.0-105026564079,Discovery of Folk Literature Knowledge and Metadata Mining - - Based on R Programming Language Bibliometrix Package,Information_Systems
1774,2-s2.0-105016846566,A novel condition monitoring approach using hybrid lightweighted adaptive models for complex machinery,Information_Systems
1775,2-s2.0-105026559566,Multi-Model Approach for Stock Price Prediction and Trading Recommendations,Information_Systems
1776,2-s2.0-105026557669,Stock Representation Enhancement and Return Prediction with Multi-scale Prototype Sparse Contrast,Information_Systems
1777,2-s2.0-105026337671,Research on a Multi-Source Database Fusion Platform for Classical Prescriptions,Information_Systems
1778,2-s2.0-105026557332,Public Transportation Demand Prediction Based on Adaptive Graph Convolutional Recurrent Network,Information_Systems
1779,2-s2.0-105026446598,Multi-source Text Mining for Risk Signal Detection in Asset-Backed Securities Market: An NLP-driven Data Analytics Approach,Information_Systems
1780,2-s2.0-105026559112,MM-PSFM: A Multimodal Multi-Task Model for Short-Term Precipitation Forecasting,Information_Systems
1781,2-s2.0-105026564942,Leveraging Machine Learning and Data Mining Techniques for Predictive Analytics in Supply Chain Logistics Management,Information_Systems
